project,merge commit,number of files modified for both branches,number of Merge files with conflicts,number of CSDiff files with conflicts, number of git merge files with conflicts,number of Merge conflicts,number of CSDiff conflicts,number of git merge conflicts,CSDiff and [diff3 -E -m] have the same outputs,actual merge and textual (diff3 -E -m) have same output,actual merge and csdiff have same output,actual merge and git merge have same output,notes,,,
matplotlib,c4cadf66f62aa237b3471c814bc0f7afd21ca662,0,0,0,0,0,0,0,true,true,true,true,,,
matplotlib,92989c3d21f4815f9fcb22048e2e21dd55bbbb9a,0,0,0,0,0,0,0,true,true,true,true,,,
matplotlib,070897e7099a12d30b17ac5455a51a095cdc726c,0,0,0,0,0,0,0,true,true,true,true,,,
matplotlib,b4405755c1192bebe00c0bdb9a6ede8682a32d8f,0,0,0,0,0,0,0,true,true,true,true,,,
matplotlib,046507e9442085f1bea75dfe7a953af80b3e9824,0,0,0,0,0,0,0,true,true,true,true,,,
matplotlib,88ea09b2a4e5b260bc4fadca4be3a1ae31b3ef30,0,0,0,0,0,0,0,true,true,true,true,,,
matplotlib,ac2a14581949bcf869e969f28a21ee479d2fc250,1,0,0,0,0,0,0,true,true,true,true,,,
matplotlib,4af95cbd678b7533b1d8172ac97d45d0a5f81d26,0,0,0,0,0,0,0,true,true,true,true,,,
matplotlib,5212b1110c782cf46859d2c23f95789c6ee6b1b1,0,0,0,0,0,0,0,true,true,true,true,,,
matplotlib,d48fca95df288707b7f7aca0d5a3ab23cf9edaaa,0,0,0,0,0,0,0,true,true,true,true,,,
matplotlib,0a1e192049e9518c015946b91b39ab7203da6232,0,0,0,0,0,0,0,true,true,true,true,,,
matplotlib,7457cb7b6a3254c7c115c90875207c62effff9a1,0,0,0,0,0,0,0,true,true,true,true,,,
matplotlib,4497aa76e0a1af1a363251de5effdfcd22ba1faa,0,0,0,0,0,0,0,true,true,true,true,,,
matplotlib,62a299ff7adab4ce83d6503886ea3bd74f279a69,0,0,0,0,0,0,0,true,true,true,true,,,
matplotlib,a35921c407aced5e65d39b29fd942676ee03679b,2,0,0,0,0,0,0,true,true,true,true,,,
matplotlib,70957d8413e2aeefc14a8f9fb34c63efff5562f5,0,0,0,0,0,0,0,true,true,true,true,,,
matplotlib,b57506eb00afa4b09cda023e4d76ed06ca976217,0,0,0,0,0,0,0,true,true,true,true,,,
matplotlib,af76ddf3bf49ca2b75c8a6360b477d9364972641,1,0,0,0,0,0,0,true,true,true,true,,,
matplotlib,959e76f3c4c0f496cd4ae29e4231f4a190f03893,3,0,0,0,0,0,0,true,true,true,true,,,
matplotlib,72f4046083e45ff673c76e6b89fca1ed04ffe5ea,1,0,0,0,0,0,0,true,true,true,true,,,
matplotlib,882f0e6eb04f731429d34d593a5c61be0c9bc28f,0,0,0,0,0,0,0,true,true,true,true,,,
matplotlib,8c597fb485ad5d5d01cc5845c1b3a5077c5ab0ec,0,0,0,0,0,0,0,true,true,true,true,,,
matplotlib,a402aa1413921cf9ba947165231cace17f94772d,0,0,0,0,0,0,0,true,true,true,true,,,
matplotlib,83a8a5b6177a87ed5e72c21fc827e7820364fa17,0,0,0,0,0,0,0,true,true,true,true,,,
matplotlib,95524e7b216bcf5237fbf2523238f1b6f64947d9,0,0,0,0,0,0,0,true,true,true,true,,,
matplotlib,6f2a1d52c70f2482f68757a8876dac62df6a48dd,0,0,0,0,0,0,0,true,true,true,true,,,
matplotlib,6caa755f11c66a99f843301597e8e6b81b04130e,0,0,0,0,0,0,0,true,true,true,true,,,
matplotlib,74d7afb4a32f472274524c74952d9c4a88940850,0,0,0,0,0,0,0,true,true,true,true,,,
matplotlib,e4b7975659391ca1da018f7f0f4fdacbf73b9a57,0,0,0,0,0,0,0,true,true,true,true,,,
matplotlib,ec99c15612f8d8d5267ce4e5a9deb309fad4f5f4,0,0,0,0,0,0,0,true,true,true,true,,,
matplotlib,25975d02b11e1c4ea7af1ce95f79132fc70ab2ad,1,0,0,0,0,0,0,true,true,true,true,,,
matplotlib,74977a87db3aa35dbfeed840727d2f3e20fb4ba4,0,0,0,0,0,0,0,true,true,true,true,,,
matplotlib,0b43f2f62c712601b40791d883125f3d09b4315b,1,0,0,0,0,0,0,true,true,true,true,,,
matplotlib,491ef065f15dd37ccae86fa726bd91601d0c5f72,0,0,0,0,0,0,0,true,true,true,true,,,
matplotlib,d1fb1b4507404788f60d4cdc6811991840fa8bba,0,0,0,0,0,0,0,true,true,true,true,,,
matplotlib,e3555f505227fbe7c949370e702a08daa32f4768,1,0,0,0,0,0,0,true,true,true,true,,,
matplotlib,1535cdc3500762088e53178efc22956365dcdac7,0,0,0,0,0,0,0,true,true,true,true,,,
matplotlib,dc42612058a123b77a605efa9fe9e0ffc5ed4097,1,0,0,0,0,0,0,true,true,true,true,,,
matplotlib,ad969083a3241d1e33f01f5a87889f125520d890,0,0,0,0,0,0,0,true,true,true,true,,,
matplotlib,d912ccc9a55582881840ea3cf851cac260277726,0,0,0,0,0,0,0,true,true,true,true,,,
matplotlib,9df76e2f640447ff19f0a3e46533be295873e854,0,0,0,0,0,0,0,true,true,true,true,,,
matplotlib,2f4bd4ee645afaa9efc9d9a5e2b0f5f0cf1b199a,0,0,0,0,0,0,0,true,true,true,true,,,
matplotlib,092f8330b4192410a0067f634a467a0b600cb1db,1,0,0,0,0,0,0,true,true,true,true,,,
matplotlib,be354096b60a091a030ea4b2ed8868756343a435,0,0,0,0,0,0,0,true,true,true,true,,,
matplotlib,0ae666bebcded3dfe82878499382dc4c72d47d36,0,0,0,0,0,0,0,true,true,true,true,,,
matplotlib,168c8b9712d01f9aad91440a91c462d3932ebfa4,2,0,0,0,0,0,0,true,true,true,true,,,
matplotlib,98115e9b5134f4c71dc196a56f6ed8df4737174a,2,0,0,0,0,0,0,true,true,true,true,,,
matplotlib,951f752575e67905d554078b834033a6f0192729,1,0,0,0,0,0,0,true,true,true,true,,,
matplotlib,aa5fdbb9b9023d796d450a2d007127aa3a1acea0,1,0,0,0,0,0,0,true,true,true,true,,,
matplotlib,650d01c9ca8d44a212950dbee04b0a7e4ae2afa7,0,0,0,0,0,0,0,true,true,true,true,,,
matplotlib,1a74793837286b588789441c6285c174f643a5ea,1,0,0,0,0,0,0,true,true,true,true,,,
matplotlib,ee3cb9a6f0ed36a8d8b266e0641b8767ee6c457b,0,0,0,0,0,0,0,true,true,true,true,,,
matplotlib,7443d8842a0e613b36f97d945ecaad18aadad15f,0,0,0,0,0,0,0,true,true,true,true,,,
matplotlib,38d92b251974fa8ffda287deef6fa4e4282cfbfd,3,0,0,0,0,0,0,true,true,true,true,,,
matplotlib,cb483fce76273a0ea1dccfb5a0ceee5c0059d031,0,0,0,0,0,0,0,true,true,true,true,,,
matplotlib,a5929d19a0dd643715b4fe82a90dab3d154d2b85,0,0,0,0,0,0,0,true,true,true,true,,,
matplotlib,83fb244b337772ce4e4489b81cba0a4e5e0aa2fd,0,0,0,0,0,0,0,true,true,true,true,,,
matplotlib,d5d11891efb5eda5ccdcbb73a8fce5444bd5c895,0,0,0,0,0,0,0,true,true,true,true,,,
matplotlib,80ef06f1839006bb5254c9a011c3a62df9794277,0,0,0,0,0,0,0,true,true,true,true,,,
matplotlib,9221d66658cfdc97e51f87ccf424e3d15ef87888,1,0,0,0,0,0,0,true,true,true,true,,,
matplotlib,07f2bafd39546442103b1bdaa13a063467d8eeb6,0,0,0,0,0,0,0,true,true,true,true,,,
matplotlib,e9958e19d52f763a1babdc0593f17212c0cba273,0,0,0,0,0,0,0,true,true,true,true,,,
matplotlib,1c6bddebdef0b3a16bbf5e8371bb396d45fcf35f,0,0,0,0,0,0,0,true,true,true,true,,,
matplotlib,6e155972ecb5839c687896b69b4fda6ebf63aa0b,1,0,0,0,0,0,0,true,true,true,true,,,
matplotlib,af03a7d6f58d971b37c9cee2492749e3127fe7fd,0,0,0,0,0,0,0,true,true,true,true,,,
matplotlib,0fc7c4b2df68a3fb4edc36778acaa98dda7361a3,0,0,0,0,0,0,0,true,true,true,true,,,
matplotlib,b0f7b8aaf8e3ff7da2a52ff865779d4b013e7bfe,0,0,0,0,0,0,0,true,true,true,true,,,
matplotlib,7cc785890df60fd6a9010adf838cfee5492b53c8,1,0,0,0,0,0,0,true,true,true,true,,,
matplotlib,99469daf7cef1a7f76fc6f540235a44d7800afe1,2,1,1,1,1,1,1,true,false,false,false,,,
matplotlib,2d84c623a07c2aa76a58c441c43703309cf1b8c8,0,0,0,0,0,0,0,true,true,true,true,,,
matplotlib,3b38f2f8d481521894b79f5cae6adb68fe5cdb6b,0,0,0,0,0,0,0,true,true,true,true,,,
matplotlib,5cd6d69da4db8960c7d2475224a377ce4418efc0,0,0,0,0,0,0,0,true,true,true,true,,,
matplotlib,f039a02dab6dd87e71d7b42dda119973d6d0393d,0,0,0,0,0,0,0,true,true,true,true,,,
matplotlib,a7e05bd5b424a1818733d725777e1b62e031e518,0,0,0,0,0,0,0,true,true,true,true,,,
matplotlib,7129ed84f60aeed8eca6d7f85902c3bc480a6406,0,0,0,0,0,0,0,true,true,true,true,,,
matplotlib,ea8a5b8f6aad428b69fe6236281c5b4aaa89b7b6,0,0,0,0,0,0,0,true,true,true,true,,,
matplotlib,9bf4eb2b08765decbbd01511fe127ba1529148b9,0,0,0,0,0,0,0,true,true,true,true,,,
matplotlib,c4ce5d0f07a85cfd4f139f53ffdfd82614f02afa,0,0,0,0,0,0,0,true,true,true,true,,,
matplotlib,085fdd0771c01ccf964459033904d31bf79e611a,0,0,0,0,0,0,0,true,true,true,true,,,
matplotlib,3fff26cbc6bd70ac3c8fd5c02fc88a3ec7c1d4b0,0,0,0,0,0,0,0,true,true,true,true,,,
matplotlib,a73fd66f6f51e3dfa2788c49bd223e7f223641a1,0,0,0,0,0,0,0,true,true,true,true,,,
matplotlib,0c9ca6b83b6604b5eabd7bbcf5ebe3f294d93cfd,0,0,0,0,0,0,0,true,true,true,true,,,
matplotlib,e8f4df99dc7904fc3bd43c33d44c92c49ad7139b,0,0,0,0,0,0,0,true,true,true,true,,,
matplotlib,05b56eab66649cfda27f6e12fced20780c582682,0,0,0,0,0,0,0,true,true,true,true,,,
matplotlib,c488353862958ad5bf81954b229b4b7a1e22c7a3,1,1,1,1,2,2,2,false,false,false,false,,,
matplotlib,b8a60b9c0bb7d6101dd7a957735c6739e262d62a,0,0,0,0,0,0,0,true,true,true,true,,,
matplotlib,49c6fbe5347950908daccba69365709daabc7e73,2,1,1,1,1,1,1,true,false,false,false,,,
matplotlib,5bb1449ced7653ba5357c43017ba6c8a04e1f21a,0,0,0,0,0,0,0,true,true,true,true,,,
matplotlib,0d36f3ff294cc3f08342d27c0c8767be275d7308,0,0,0,0,0,0,0,true,true,true,true,,,
matplotlib,e9cbd9de6e8f3da7512818f779ce8ce531861751,0,0,0,0,0,0,0,true,true,true,true,,,
matplotlib,7faefddcbe9359cfab4af59dbe7069d430f78dda,0,0,0,0,0,0,0,true,true,true,true,,,
matplotlib,144e6eeec692d0500ea20c702b5382f14a37ced1,0,0,0,0,0,0,0,true,true,true,true,,,
matplotlib,c9582f0bfa7a9e8b434e4dfec4a44a1004bbfa81,0,0,0,0,0,0,0,true,true,true,true,,,
matplotlib,21b76ae7f7273419eb117520b52d43cc7d1f9572,0,0,0,0,0,0,0,true,true,true,true,,,
matplotlib,5192152cc772880d8a1cd2f414455669b7f0046f,0,0,0,0,0,0,0,true,true,true,true,,,
matplotlib,57dc5f7ab6f4dd887df1814fe37923e897f5c05c,0,0,0,0,0,0,0,true,true,true,true,,,
matplotlib,21ea3fb2bcebbbe3daa32e8dd3d14ce335355cea,3,0,0,0,0,0,0,true,true,true,true,,,
matplotlib,fb5b91eddec5bf42482e4bbd79dece8c291ccf0a,0,0,0,0,0,0,0,true,true,true,true,,,
matplotlib,801d1b7e09f9c51fac3785763191ed99850f6ee6,0,0,0,0,0,0,0,true,true,true,true,,,
matplotlib,8d85a71c82b33641e72d5176f2697123f495f750,0,0,0,0,0,0,0,true,true,true,true,,,
matplotlib,2b5990ffb08e276696002b2f193b90ccc9e0900d,3,0,0,0,0,0,0,true,true,true,true,,,
matplotlib,632260e9e698582001e8f3017fa6487618ba7eb7,0,0,0,0,0,0,0,true,true,true,true,,,
matplotlib,6ce89234c40eec0bd6723da61eb4bd727bc54c71,0,0,0,0,0,0,0,true,true,true,true,,,
matplotlib,514fbb155f7180ce859e0832efb5a5d5f11d5ea9,0,0,0,0,0,0,0,true,true,true,true,,,
matplotlib,2ccc67f89dca929d1acfeed9ebeb3c11f1c3a52b,0,0,0,0,0,0,0,true,true,true,true,,,
matplotlib,c0fc78160a97264792dbb2eba964ad6975074614,1,0,0,0,0,0,0,true,true,true,true,,,
matplotlib,be94172e9c08302e8376d13e64d7c3020a411934,0,0,0,0,0,0,0,true,true,true,true,,,
matplotlib,6ba5cb88e33500084e1a99624a5c1d794b44b2b8,1,1,1,1,1,1,1,false,false,false,false,,,
matplotlib,29d1b57c5b7d9f3f8964b65beeda498252abd741,0,0,0,0,0,0,0,true,true,true,true,,,
matplotlib,3b294b560b8334fdfae35a7829524f616cffa7aa,0,0,0,0,0,0,0,true,true,true,true,,,
matplotlib,fc4f0ccb831596ff57cc43ea3c38da0d922a4c77,0,0,0,0,0,0,0,true,true,true,true,,,
matplotlib,349103fc00b690b47fdc9294dd1c45fbfad61256,0,0,0,0,0,0,0,true,true,true,true,,,
matplotlib,b5a88b42e4ad5dc91b9137c6028627a70cdbc5cf,0,0,0,0,0,0,0,true,true,true,true,,,
matplotlib,40c77d34f3d8e6b970dc1e8ebf6fd37d5eef368e,0,0,0,0,0,0,0,true,true,true,true,,,
